Unnamed: 0,Material,Colour,Weight,Volume,Length,Width,Height,Functionality,Button,Lip,Fillability,Washability,Dismountability,Shape,Handle,name
535,2,5,1,4,3,2,1,4,1,2,2,2,2,3,1,10
537,7,3,2,4,1,1,2,4,1,2,2,2,2,3,1,10
544,2,1,2,4,2,2,1,4,1,2,2,2,2,3,1,10
545,1,10,3,4,3,2,1,4,1,2,2,2,2,3,1,10
546,7,1,3,4,3,2,1,4,2,2,2,2,2,3,1,10
547,2,7,2,4,2,2,1,4,1,2,2,2,2,3,1,10
548,7,1,3,4,3,2,1,4,1,2,2,2,2,3,1,10
549,2,14,2,4,2,3,1,4,1,2,2,2,2,3,1,10
550,2,1,1,4,1,2,2,4,2,2,2,2,2,3,1,10
551,2,1,2,4,1,2,2,4,1,2,2,2,2,3,1,10
552,2,1,2,4,1,2,2,4,1,2,2,2,2,3,2,10
554,7,16,7,4,3,4,2,4,1,2,2,2,2,3,1,10
591,2,10,1,4,2,5,1,4,1,2,2,2,2,3,1,10
592,1,10,5,4,3,2,1,4,1,2,2,2,2,3,1,10
593,2,4,2,4,3,2,1,4,1,2,2,2,2,3,2,10
594,2,7,1,4,2,2,1,4,1,2,2,2,2,3,2,10
595,2,10,2,4,3,2,1,4,1,2,2,2,2,3,1,10
597,2,3,1,4,1,2,2,4,1,2,2,2,2,3,1,10
604,2,12,1,4,1,2,2,4,1,2,2,2,2,3,2,10
605,2,1,1,4,1,2,3,4,1,2,2,2,2,3,1,10
606,2,7,1,4,1,2,3,4,1,2,2,2,2,3,1,10
607,2,1,1,4,1,2,3,4,1,2,2,2,2,3,1,10
608,1,4,1,4,1,2,3,4,1,2,2,2,2,3,1,10
609,2,1,1,4,1,2,3,4,2,2,2,2,2,3,1,10
610,2,14,1,4,1,2,3,4,1,2,2,2,2,3,1,10
611,2,3,1,4,1,2,3,4,1,2,2,2,2,3,1,10
614,2,1,1,4,1,5,1,4,1,2,2,2,2,3,1,10
616,2,10,1,4,1,2,3,4,1,2,2,2,2,3,2,10
617,2,11,2,4,3,2,1,4,2,2,2,2,2,3,1,10
622,1,1,4,4,1,2,3,4,1,2,2,2,2,3,1,10
623,2,14,1,4,2,2,1,4,2,2,2,2,2,3,1,10
624,2,3,1,4,3,2,1,4,1,2,2,2,2,3,1,10
626,2,10,1,4,1,2,3,4,1,2,2,2,2,3,1,10
627,2,1,1,4,1,2,3,4,1,2,2,2,2,3,1,10
628,2,7,1,4,1,2,3,4,1,2,2,2,2,3,1,10
629,2,10,1,4,1,2,3,4,2,2,2,2,2,3,1,10
630,2,1,2,4,1,2,4,4,1,2,2,2,2,3,1,10
650,2,10,1,4,2,3,1,4,1,2,2,2,2,3,2,10
651,2,1,1,4,3,2,1,4,1,2,2,2,2,3,1,10
652,2,7,1,4,3,2,1,4,1,2,2,2,2,3,1,10
653,7,1,4,4,3,2,1,4,2,2,2,2,2,3,1,10
655,2,1,6,4,3,5,2,4,1,2,2,2,2,3,1,10
659,2,3,2,4,1,2,3,4,1,2,2,2,2,3,1,10
670,2,7,2,4,3,2,2,4,1,2,2,2,2,3,1,10
674,2,10,2,4,3,2,1,4,1,2,2,2,2,3,1,10
675,2,14,1,4,3,2,1,4,1,2,2,2,2,3,1,10
678,2,1,1,4,3,2,1,4,1,2,2,2,2,3,1,10
680,2,10,1,4,3,5,1,4,2,2,2,2,2,3,1,10
685,2,10,1,4,1,2,3,4,2,2,2,2,2,3,1,10
688,1,13,2,4,3,2,1,4,1,2,2,2,2,3,1,10
689,1,10,3,4,3,2,1,4,2,2,2,2,2,3,1,10
690,2,14,1,4,2,2,1,4,2,2,2,2,2,3,1,10
691,2,5,2,4,3,2,1,4,1,2,2,2,2,3,1,10
692,1,2,2,4,3,2,1,4,1,2,2,2,2,3,1,10
693,2,14,2,4,3,3,1,4,2,2,2,2,2,3,1,10
694,2,7,2,4,2,3,1,4,2,2,2,2,2,3,1,10
695,1,11,3,4,3,2,1,4,1,2,2,2,2,3,1,10
696,2,5,1,4,3,2,1,4,1,2,2,2,2,3,1,10
697,7,10,4,4,3,2,1,4,1,2,2,2,2,3,1,10
698,1,13,5,4,3,2,2,4,1,2,2,2,2,3,2,10
699,1,4,3,4,4,2,2,4,1,2,2,2,2,3,1,10
700,2,14,2,4,3,2,2,4,1,2,2,2,2,3,1,10
706,2,1,2,4,1,2,3,4,2,2,2,2,2,3,1,10
707,2,10,1,4,1,2,3,4,1,2,2,2,2,3,1,10
708,2,10,1,4,1,2,3,4,1,2,2,2,2,3,1,10
709,2,1,1,4,1,2,3,4,1,2,2,2,2,3,1,10
710,2,1,1,4,1,2,3,4,1,2,2,2,2,3,1,10
711,2,1,2,4,1,2,3,4,1,2,2,2,2,3,1,10
712,2,7,2,4,1,2,4,4,1,2,2,2,2,3,1,10
713,1,13,4,4,1,2,4,4,1,2,2,2,2,3,2,10
714,1,1,4,4,1,2,4,4,1,2,2,2,2,3,1,10
724,2,3,2,4,3,2,1,4,1,2,2,2,2,3,1,10
725,2,10,1,4,2,2,1,4,1,2,2,2,2,3,1,10
726,2,10,2,4,3,2,2,4,1,2,2,2,2,3,1,10
727,2,10,2,4,3,2,2,4,1,2,2,2,2,3,1,10
728,2,3,2,4,3,3,2,4,1,2,2,2,2,3,1,10
729,2,10,2,4,3,3,2,4,1,2,2,2,2,3,1,10
731,2,6,6,4,4,5,2,4,1,2,2,2,2,3,1,10
734,2,10,1,4,1,2,3,4,1,2,2,2,2,3,1,10
735,1,10,3,4,1,2,4,4,1,2,2,2,2,3,1,10
746,2,1,1,5,1,2,3,4,1,2,2,2,2,3,1,10
747,2,7,2,5,1,2,3,4,1,2,2,2,2,3,1,10
760,2,3,1,5,3,2,1,4,1,2,2,2,2,3,1,10
761,2,1,2,5,3,2,1,4,1,2,2,2,2,3,1,10
762,2,5,3,5,3,2,1,4,1,2,2,2,2,3,1,10
763,2,3,2,5,3,2,1,4,1,2,2,2,2,3,1,10
764,2,5,2,5,3,2,1,4,1,2,2,2,2,3,1,10
765,2,4,2,5,3,2,1,4,1,2,2,2,2,3,1,10
766,2,1,2,5,3,2,1,4,2,2,2,2,2,3,1,10
767,2,17,2,5,3,2,1,4,1,2,2,2,2,3,1,10
768,2,14,1,5,1,2,3,4,1,2,2,2,2,3,1,10
770,2,4,4,5,1,2,4,4,1,2,2,2,2,3,1,10
771,2,3,2,5,1,2,4,4,2,2,2,2,2,3,1,10
772,2,7,2,5,2,2,1,4,1,2,2,2,2,3,1,10
774,2,1,2,5,3,2,2,4,2,2,2,2,2,3,1,10
775,2,7,1,5,1,2,4,4,2,2,2,2,2,3,1,10
776,2,16,2,5,1,2,4,4,2,2,2,2,2,3,1,10
781,1,10,5,5,3,2,2,4,1,2,2,2,2,3,1,10
783,2,13,2,5,3,2,1,4,1,2,2,2,2,3,1,10
784,1,1,4,5,3,2,2,4,2,2,2,2,2,3,1,10
790,1,14,1,5,3,2,1,4,1,2,2,2,2,3,1,10
805,7,3,4,5,4,1,1,4,1,2,2,2,2,3,1,10
807,2,10,1,5,2,2,1,4,2,2,2,2,2,3,1,10
808,2,10,2,5,2,2,1,4,1,2,2,2,2,3,1,10
809,2,14,2,5,3,2,1,4,1,2,2,2,2,3,1,10
810,2,3,2,5,3,2,1,4,1,2,2,2,2,3,1,10
812,2,5,2,5,3,2,1,4,1,2,2,2,2,3,1,10
813,1,8,3,5,3,2,1,4,1,2,2,2,2,3,1,10
814,2,5,2,5,3,2,1,4,1,2,2,2,2,3,1,10
815,2,13,2,5,4,3,1,4,1,2,2,2,2,3,1,10
816,2,3,2,5,3,2,1,4,1,2,2,2,2,3,1,10
817,1,10,4,5,3,2,1,4,1,2,2,2,2,3,2,10
818,2,13,2,5,3,2,1,4,1,2,2,2,2,3,1,10
819,2,7,2,5,3,2,1,4,1,2,2,2,2,3,1,10
820,2,7,3,5,3,2,1,4,1,2,2,2,2,3,1,10
821,2,10,2,5,3,2,1,4,1,2,2,2,2,3,1,10
822,2,1,2,5,3,2,1,4,1,2,2,2,2,3,1,10
823,2,1,2,5,3,2,1,4,1,2,2,2,2,3,1,10
824,2,5,2,5,3,2,1,4,1,2,2,2,2,3,1,10
825,2,8,2,5,3,2,1,4,1,2,2,2,2,3,1,10
826,2,4,2,5,3,2,1,4,1,2,2,2,2,3,1,10
827,1,2,7,5,3,2,1,4,1,2,2,2,2,3,1,10
828,2,1,2,5,3,2,1,4,1,2,2,2,2,3,1,10
829,2,7,3,5,3,2,1,4,1,2,2,2,2,3,1,10
830,2,10,2,5,3,2,2,4,1,2,2,2,2,3,1,10
831,2,1,1,5,2,2,2,4,1,2,2,2,2,3,1,10
832,2,3,2,5,3,2,2,4,1,2,2,2,2,3,1,10
833,1,2,4,5,3,2,2,4,1,2,2,2,2,3,1,10
834,2,3,2,5,3,3,2,4,1,2,2,2,2,3,1,10
835,7,1,5,5,3,2,2,4,1,2,2,2,2,3,1,10
836,1,1,4,5,3,2,2,4,1,2,2,2,2,3,1,10
837,1,13,4,5,3,2,2,4,1,2,2,2,2,3,1,10
838,2,14,3,5,3,2,2,4,1,2,2,2,2,3,1,10
841,1,7,3,5,3,2,2,4,1,2,2,2,2,3,1,10
859,2,7,2,5,1,2,4,4,1,2,2,2,2,3,1,10
860,2,7,2,5,1,2,4,4,1,2,2,2,2,3,1,10
861,2,7,1,5,1,2,4,4,1,2,2,2,2,3,1,10
862,2,16,1,5,1,2,4,4,1,2,2,2,2,3,1,10
863,2,5,2,5,1,2,4,4,1,2,2,2,2,3,1,10
864,2,12,1,5,1,2,4,4,1,2,2,2,2,3,2,10
865,2,5,2,5,1,2,4,4,1,2,2,2,2,3,1,10
866,2,10,3,5,1,2,4,4,2,2,2,2,2,3,1,10
868,2,5,2,5,1,2,4,4,1,2,2,2,2,3,1,10
892,1,1,1,5,4,3,2,4,1,2,2,2,2,3,1,10
899,1,13,5,5,3,2,2,4,1,2,2,2,2,3,1,10
900,1,13,5,5,3,2,2,4,1,2,2,2,2,3,1,10
901,1,7,6,5,3,2,2,4,1,2,2,2,2,3,1,10
902,1,14,6,5,3,2,2,4,2,2,2,2,2,3,1,10
912,1,6,3,5,3,2,1,4,2,2,2,2,2,3,1,10
958,2,10,3,6,3,2,2,4,1,2,2,2,2,3,1,10
959,2,3,3,6,3,3,2,4,1,2,2,2,2,3,2,10
960,2,10,1,6,3,3,2,4,1,2,2,2,2,3,1,10
962,2,6,2,6,3,4,2,4,1,2,2,2,2,3,2,10
987,2,14,3,6,1,2,4,4,1,2,2,2,2,3,1,10
1186,2,1,2,6,2,2,2,4,1,2,2,2,2,3,1,10
1221,2,7,8,7,3,2,1,4,1,2,2,2,2,3,2,10
1222,2,14,2,7,3,2,2,4,1,2,2,2,2,3,1,10
1223,2,15,2,7,3,2,2,4,1,2,2,2,2,3,1,10
1225,2,14,3,7,3,2,2,4,1,2,2,2,2,3,1,10
1226,2,14,3,7,3,3,2,4,1,2,2,2,2,3,1,10
1227,2,10,3,7,3,3,2,4,1,2,2,2,2,3,1,10
1229,2,1,2,7,3,4,2,4,1,2,2,2,2,3,2,10
1230,2,1,2,7,3,4,2,4,1,2,2,2,2,3,2,10
1231,2,10,3,7,3,4,2,4,1,2,2,2,2,3,1,10
1232,2,10,2,7,4,3,2,4,1,2,2,2,2,3,1,10
1233,2,7,2,7,4,3,2,4,1,2,2,2,2,3,1,10
1234,1,3,3,7,4,4,2,4,1,2,2,2,2,3,2,10
1235,2,12,3,7,3,3,2,4,1,2,2,2,2,3,1,10
1237,2,14,2,7,1,1,2,4,1,2,2,2,2,3,1,10
1238,2,7,2,7,3,3,2,4,1,2,2,2,2,3,1,10
1241,2,10,2,7,3,4,2,4,1,2,2,2,2,3,2,10
1242,1,3,1,7,2,3,3,4,1,2,2,2,2,3,2,10
1244,2,12,2,7,1,2,4,4,2,2,2,2,2,3,1,10
1245,2,7,3,7,2,3,4,4,1,2,2,2,2,3,1,10
1246,2,7,3,7,1,2,4,4,1,2,2,2,2,3,1,10
1270,2,14,3,7,3,2,2,4,1,2,2,2,2,3,2,10
1271,2,10,2,7,3,3,2,4,1,2,2,2,2,3,1,10
1272,2,1,2,7,2,3,2,4,1,2,2,2,2,3,2,10
1273,2,14,4,7,3,3,2,4,1,2,2,2,2,3,1,10
1274,1,7,4,7,3,3,2,4,1,2,2,2,2,3,1,10
1275,1,1,4,7,3,3,2,4,1,2,2,2,2,3,1,10
1276,2,1,3,7,3,3,2,4,1,2,2,2,2,3,1,10
1277,2,14,2,7,3,3,2,4,1,2,2,2,2,3,1,10
1278,2,1,2,7,3,5,2,4,1,2,2,2,2,3,2,10
1279,2,10,3,7,3,3,2,4,1,2,2,2,2,3,1,10
1280,2,10,2,7,3,4,2,4,1,2,2,2,2,3,2,10
1281,2,1,3,7,3,3,2,4,1,2,2,2,2,3,1,10
1282,2,10,4,7,3,3,2,4,1,2,2,2,2,3,1,10
1283,2,10,4,7,3,4,2,4,1,2,2,2,2,3,2,10
1284,2,3,2,7,3,3,2,4,2,2,2,2,2,3,1,10
1285,2,1,4,7,3,4,2,4,1,2,2,2,2,3,1,10
1286,2,3,2,7,3,4,2,4,1,2,2,2,2,3,2,10
1287,2,10,2,7,2,3,3,4,2,2,2,2,2,3,2,10
1288,2,7,2,7,2,3,4,4,1,2,2,2,2,3,1,10
1289,1,10,3,7,2,3,4,4,1,2,2,2,2,3,2,10
1290,2,1,2,7,2,3,4,4,1,2,2,2,2,3,2,10
1310,2,12,5,7,3,5,2,4,1,2,2,2,2,3,1,10
1311,2,12,1,7,2,3,4,4,1,2,2,2,2,3,1,10
1327,2,10,2,7,2,3,3,4,1,2,2,2,2,3,2,10
1329,1,2,2,7,3,3,1,4,1,2,2,2,2,3,1,10
1415,2,13,3,9,3,3,2,4,1,2,2,2,2,3,1,10
1416,2,7,7,9,3,3,2,4,1,2,2,2,2,3,2,10
1417,2,4,4,9,3,3,2,4,1,2,2,2,2,3,2,10
1443,2,6,3,10,4,4,2,4,1,2,2,2,2,3,1,10
603,2,10,4,4,2,2,2,5,2,2,2,1,1,3,2,11
656,1,2,5,4,3,3,2,5,2,2,2,1,1,3,2,11
657,1,2,9,4,3,5,3,5,2,2,2,1,1,3,2,11
658,1,10,9,4,3,5,3,5,2,2,2,1,1,3,2,11
701,1,10,5,4,3,3,2,5,2,2,2,1,1,3,2,11
702,2,1,5,4,1,2,3,5,2,2,2,1,1,3,2,11
703,1,1,5,4,1,2,3,5,2,2,2,1,1,3,2,11
704,1,1,5,4,1,2,3,5,2,2,2,1,1,3,2,11
705,1,1,5,4,1,2,3,5,2,2,2,1,1,3,2,11
732,1,3,9,4,1,4,3,5,2,2,2,1,1,3,2,11
733,1,10,9,4,2,5,3,5,2,2,2,1,1,3,2,11
745,2,6,5,5,2,4,3,5,2,2,2,1,1,3,2,11
756,2,1,1,5,2,2,1,5,2,2,2,1,1,3,2,11
769,1,10,12,5,3,5,3,5,2,2,2,1,1,3,2,11
801,1,6,5,5,1,1,1,5,2,2,2,1,1,3,2,11
802,1,1,7,5,1,1,1,5,2,2,2,1,1,3,2,11
842,1,3,11,5,2,4,2,5,2,2,2,1,1,3,2,11
843,5,6,11,5,2,5,2,5,2,2,2,1,1,3,2,11
844,3,1,5,5,2,4,2,5,2,2,2,1,1,3,2,11
845,1,6,6,5,2,3,2,5,2,2,2,1,1,3,2,11
846,3,6,7,5,2,5,2,5,2,2,2,1,1,3,2,11
847,1,1,5,5,2,4,2,5,2,2,2,1,1,3,2,11
848,3,10,7,5,2,4,2,5,2,2,2,1,1,3,2,11
849,3,2,10,5,3,5,2,5,2,2,2,1,1,3,2,11
850,3,6,10,5,3,5,2,5,2,2,2,1,1,3,2,11
851,1,2,5,5,3,5,2,5,2,2,2,1,1,3,2,11
852,2,3,5,5,2,3,3,5,2,2,2,1,1,3,2,11
853,2,12,10,5,2,3,3,5,2,2,2,1,1,3,2,11
854,1,3,14,5,2,4,3,5,2,2,2,1,1,3,2,11
855,2,3,8,5,2,4,3,5,2,2,2,1,1,3,2,11
856,2,6,5,5,2,3,3,5,2,2,2,1,1,3,2,11
857,1,2,7,5,2,3,3,5,2,2,2,1,1,3,2,11
858,1,10,6,5,2,3,3,5,2,2,2,1,1,3,2,11
867,3,1,12,5,3,5,4,5,2,2,2,1,1,3,2,11
896,1,1,6,5,1,2,2,5,2,2,2,1,1,3,2,11
897,1,1,6,5,1,2,2,5,2,2,2,1,1,3,2,11
898,1,1,6,5,1,2,2,5,2,2,2,1,1,3,2,11
903,1,1,6,5,3,4,2,5,2,2,2,1,1,3,2,11
904,3,3,5,5,3,3,2,5,2,2,2,1,1,3,2,11
905,2,1,11,5,3,5,3,5,2,2,2,1,1,3,2,11
906,1,1,4,5,2,4,3,5,2,2,2,1,1,3,2,11
907,1,12,13,5,2,4,4,5,2,2,2,1,1,3,2,11
917,3,2,12,5,3,5,2,5,2,2,2,1,1,3,2,11
918,1,10,12,5,3,5,2,5,2,2,2,1,1,3,2,11
926,2,5,7,5,2,4,2,5,2,2,2,1,1,3,2,11
927,1,6,4,5,2,4,3,5,2,2,2,1,1,3,2,11
928,1,1,3,5,4,7,4,5,2,2,2,1,1,3,2,11
929,1,1,6,5,4,7,4,5,2,2,2,1,1,3,2,11
940,1,6,8,6,4,6,2,5,2,2,2,1,1,3,2,11
963,3,10,9,6,3,3,3,5,2,2,2,1,1,3,2,11
964,1,3,12,6,3,5,3,5,2,2,2,1,1,3,2,11
965,1,3,12,6,3,5,3,5,2,2,2,1,1,3,2,11
966,1,13,6,6,2,3,3,5,2,2,2,1,1,3,2,11
967,1,1,9,6,3,5,3,5,2,2,2,1,1,3,2,11
968,1,3,11,6,3,5,3,5,2,2,2,1,1,3,2,11
969,7,13,7,6,2,4,3,5,2,2,2,1,1,3,2,11
970,1,5,13,6,3,3,3,5,2,2,2,1,1,3,2,11
971,2,13,8,6,2,3,3,5,2,2,2,1,1,3,2,11
972,7,3,11,6,2,3,3,5,2,2,2,1,1,3,2,11
973,1,10,10,6,2,5,3,5,2,2,2,1,1,3,2,11
974,1,10,10,6,2,4,3,5,2,2,2,1,1,3,2,11
975,1,6,8,6,2,4,3,5,2,2,2,1,1,3,2,11
976,1,1,12,6,2,4,3,5,2,2,2,1,1,3,2,11
977,1,1,11,6,2,4,3,5,2,2,2,1,1,3,2,11
978,1,7,12,6,2,4,3,5,2,2,2,1,1,3,2,11
979,3,6,9,6,2,3,3,5,2,2,2,1,1,3,2,11
980,1,10,7,6,2,3,3,5,2,2,2,1,1,3,2,11
981,1,6,11,6,2,5,3,5,2,2,2,1,1,3,2,11
982,1,10,11,6,2,4,3,5,2,2,2,1,1,3,2,11
983,1,3,11,6,2,4,3,5,2,2,2,1,1,3,2,11
984,1,10,8,6,2,4,4,5,2,2,2,1,1,3,2,11
985,2,15,9,6,2,4,4,5,2,2,2,1,1,3,2,11
986,1,7,12,6,2,4,4,5,2,2,2,1,1,3,2,11
1005,2,6,8,6,2,4,2,5,2,2,2,1,1,3,2,11
1006,5,12,3,6,2,4,3,5,2,2,2,1,1,3,2,11
1007,1,2,3,6,2,3,3,5,2,2,2,1,1,3,2,11
1020,2,12,7,6,3,4,2,5,2,2,2,1,1,3,2,11
1021,1,3,12,6,2,4,2,5,2,2,2,1,1,3,2,11
1022,1,1,9,6,2,5,2,5,2,2,2,1,1,3,2,11
1023,1,1,9,6,3,5,2,5,2,2,2,1,1,3,2,11
1024,3,10,8,6,2,5,2,5,2,2,2,1,1,3,2,11
1025,1,2,10,6,3,4,2,5,2,2,2,1,1,3,2,11
1026,1,3,8,6,3,5,2,5,2,2,2,1,1,3,2,11
1027,1,10,9,6,2,4,2,5,2,2,2,1,1,3,2,11
1028,1,10,10,6,3,4,2,5,2,2,2,1,1,3,2,11
1029,1,10,9,6,2,4,2,5,2,2,2,1,1,3,2,11
1030,1,5,10,6,3,5,2,5,2,2,2,1,1,3,2,11
1031,2,5,9,6,3,5,2,5,2,2,2,1,1,3,2,11
1032,3,10,9,6,3,5,2,5,2,2,2,1,1,3,2,11
1033,3,6,10,6,3,4,2,5,2,2,2,1,1,3,2,11
1034,1,2,5,6,3,5,2,5,2,2,2,1,1,3,2,11
1035,7,3,9,6,2,5,3,5,2,2,2,1,1,3,2,11
1036,2,6,6,6,3,4,3,5,2,2,2,1,1,3,2,11
1037,2,6,6,6,3,4,3,5,2,2,2,1,1,3,2,11
1038,1,3,10,6,3,4,3,5,2,2,2,1,1,3,2,11
1039,1,2,7,6,2,4,3,5,2,2,2,1,1,3,2,11
1040,7,3,10,6,3,5,3,5,2,2,2,1,1,3,2,11
1041,1,1,9,6,3,5,3,5,2,2,2,1,1,3,2,11
1042,1,2,10,6,3,5,3,5,2,2,2,1,1,3,2,11
1043,1,3,10,6,3,5,3,5,2,2,2,1,1,3,2,11
1044,3,10,9,6,3,4,3,5,2,2,2,1,1,3,2,11
1045,1,1,12,6,3,5,3,5,2,2,2,1,1,3,2,11
1046,7,3,10,6,3,5,3,5,2,2,2,1,1,3,2,11
1047,7,3,10,6,3,5,3,5,2,2,2,1,1,3,2,11
1048,7,3,10,6,3,5,3,5,2,2,2,1,1,3,2,11
1049,3,3,10,6,3,5,3,5,2,2,2,1,1,3,2,11
1050,7,3,10,6,3,5,3,5,2,2,2,1,1,3,2,11
1051,1,3,10,6,3,5,3,5,2,2,2,1,1,3,2,11
1052,1,10,9,6,3,4,3,5,2,2,2,1,1,3,2,11
1053,1,10,8,6,4,5,3,5,2,2,2,1,1,3,2,11
1054,3,6,10,6,3,5,3,5,2,2,2,1,1,3,2,11
1055,1,10,10,6,3,5,3,5,2,2,2,1,1,3,2,11
1056,1,10,10,6,3,5,3,5,2,2,2,1,1,3,2,11
1057,1,1,11,6,3,5,3,5,2,2,2,1,1,3,2,11
1058,3,6,8,6,2,5,3,5,2,2,2,1,1,3,2,11
1059,7,3,10,6,3,5,3,5,2,2,2,1,1,3,2,11
1060,3,13,10,6,3,5,3,5,2,2,2,1,1,3,2,11
1061,1,6,10,6,3,4,3,5,2,2,2,1,1,3,2,11
1062,7,3,10,6,3,5,3,5,2,2,2,1,1,3,2,11
1063,3,10,8,6,3,5,3,5,2,2,2,1,1,3,2,11
1064,7,3,9,6,3,5,3,5,2,2,2,1,1,3,2,11
1065,1,3,9,6,3,5,3,5,2,2,2,1,1,3,2,11
1066,1,7,10,6,3,4,3,5,2,2,2,1,1,3,2,11
1067,1,7,8,6,3,4,3,5,2,2,2,1,1,3,2,11
1068,7,3,10,6,3,5,3,5,2,2,2,1,1,3,2,11
1069,1,10,9,6,3,4,3,5,2,2,2,1,1,3,2,11
1070,1,6,11,6,3,4,3,5,2,2,2,1,1,3,2,11
1071,1,3,11,6,3,4,3,5,2,2,2,1,1,3,2,11
1072,7,3,7,6,2,4,3,5,2,2,2,1,1,3,2,11
1073,7,3,11,6,3,4,3,5,2,2,2,1,1,3,2,11
1074,3,7,11,6,3,5,3,5,2,2,2,1,1,3,2,11
1075,1,1,11,6,3,5,3,5,2,2,2,1,1,3,2,11
1076,1,1,8,6,2,5,3,5,2,2,2,1,1,3,2,11
1077,1,3,11,6,2,4,3,5,2,2,2,1,1,3,2,11
1078,1,3,11,6,2,4,3,5,2,2,2,1,1,3,2,11
1079,2,5,10,6,3,4,3,5,2,2,2,1,1,3,2,11
1080,2,6,9,6,3,5,3,5,2,2,2,1,1,3,2,11
1081,1,3,11,6,3,3,3,5,2,2,2,1,1,3,2,11
1082,7,3,10,6,2,3,3,5,2,2,2,1,1,3,2,11
1083,7,3,10,6,2,3,3,5,2,2,2,1,1,3,2,11
1084,1,10,10,6,3,5,3,5,2,2,2,1,1,3,2,11
1085,1,10,10,6,3,5,3,5,2,2,2,1,1,3,2,11
1086,1,13,8,6,2,5,3,5,2,2,2,1,1,3,2,11
1087,7,3,11,6,3,5,3,5,2,2,2,1,1,3,2,11
1088,2,6,8,6,2,4,3,5,2,2,2,1,1,3,2,11
1089,2,6,8,6,2,4,3,5,2,2,2,1,1,3,2,11
1090,1,10,7,6,2,4,3,5,2,2,2,1,1,3,2,11
1091,1,6,9,6,2,4,3,5,2,2,2,1,1,3,2,11
1092,7,3,11,6,4,6,3,5,2,2,2,1,1,3,2,11
1093,2,6,6,6,2,3,3,5,2,2,2,1,1,3,2,11
1094,1,1,10,6,2,3,3,5,2,2,2,1,1,3,2,11
1095,1,1,7,6,2,4,3,5,2,2,2,1,1,3,2,11
1096,1,10,4,6,2,5,3,5,2,2,2,1,1,3,2,11
1097,1,1,11,6,3,5,3,5,2,2,2,1,1,3,2,11
1098,1,3,11,6,3,5,3,5,2,2,2,1,1,3,2,11
1099,3,10,11,6,3,4,3,5,2,2,2,1,1,3,2,11
1100,3,7,9,6,2,4,3,5,2,2,2,1,1,3,2,11
1101,1,3,10,6,2,3,3,5,2,2,2,1,1,3,2,11
1102,2,6,7,6,2,5,3,5,2,2,2,1,1,3,2,11
1103,2,12,11,6,3,5,3,5,2,2,2,1,1,3,2,11
1104,7,3,9,6,2,5,3,5,2,2,2,1,1,3,2,11
1105,7,3,10,6,2,4,3,5,2,2,2,1,1,3,2,11
1106,1,2,12,6,3,5,3,5,2,2,2,1,1,3,2,11
1107,2,6,8,6,2,3,3,5,2,2,2,1,1,3,2,11
1108,1,6,9,6,2,3,3,5,2,2,2,1,1,3,2,11
1109,1,8,10,6,2,3,3,5,2,2,2,1,1,3,2,11
1110,3,14,9,6,3,3,3,5,2,2,2,1,1,3,2,11
1111,3,15,9,6,3,4,3,5,2,2,2,1,1,3,2,11
1112,1,3,10,6,2,4,3,5,2,2,2,1,1,3,2,11
1113,1,2,9,6,2,4,3,5,2,2,2,1,1,3,2,11
1114,1,1,7,6,2,5,3,5,2,2,2,1,1,3,2,11
1115,7,3,10,6,4,5,3,5,2,2,2,1,1,3,2,11
1116,1,10,8,6,2,3,3,5,2,2,2,1,1,3,2,11
1117,1,1,8,6,2,4,3,5,2,2,2,1,1,3,2,11
1118,1,2,10,6,2,5,3,5,2,2,2,1,1,3,2,11
1119,3,5,6,6,2,3,3,5,2,2,2,1,1,3,2,11
1120,3,1,14,6,3,5,3,5,2,2,2,1,1,3,2,11
1121,7,3,7,6,2,3,3,5,2,2,2,1,1,3,2,11
1122,7,3,7,6,2,3,3,5,2,2,2,1,1,3,2,11
1123,1,10,9,6,2,3,3,5,2,2,2,1,1,3,2,11
1124,1,1,9,6,2,3,3,5,2,2,2,1,1,3,2,11
1125,1,5,10,6,2,3,3,5,2,2,2,1,1,3,2,11
1126,3,18,9,6,2,4,3,5,2,2,2,1,1,3,2,11
1127,3,18,9,6,2,4,3,5,2,2,2,1,1,3,2,11
1128,1,10,7,6,2,5,3,5,2,2,2,1,1,3,2,11
1129,1,12,7,6,2,5,3,5,2,2,2,1,1,3,2,11
1130,1,3,10,6,2,3,3,5,2,2,2,1,1,3,2,11
1131,3,10,10,6,2,4,3,5,2,2,2,1,1,3,2,11
1132,1,6,13,6,2,4,3,5,2,2,2,1,1,3,2,11
1133,2,1,9,6,2,3,3,5,2,2,2,1,1,3,2,11
1134,1,1,9,6,2,4,3,5,2,2,2,1,1,3,2,11
1135,1,1,12,6,2,5,3,5,2,2,2,1,1,3,2,11
1136,1,10,12,6,2,5,3,5,2,2,2,1,1,3,2,11
1137,1,1,10,6,2,5,3,5,2,2,2,1,1,3,2,11
1138,2,6,7,6,2,3,3,5,2,2,2,1,1,3,2,11
1139,1,3,13,6,2,4,3,5,2,2,2,1,1,3,2,11
1140,1,3,13,6,2,4,3,5,2,2,2,1,1,3,2,11
1141,2,12,12,6,3,5,3,5,2,2,2,1,1,3,2,11
1142,1,5,11,6,2,3,3,5,2,2,2,1,1,3,2,11
1143,1,1,8,6,2,3,3,5,2,2,2,1,1,3,2,11
