,Material,Colour,Weight,Volume,Length,Width,Height,Functionality,Button,Lip,Fillability,Washability,Dismountability,Shape,Handle,name
937,1,7,53,59,35,53,63,5,2,2,2,1,1,3,2,6
938,1,8,60,58,35,49,70,5,2,2,2,1,1,3,2,6
939,1,12,52,59,39,57,49,5,2,2,2,1,1,3,2,6
940,7,3,31,59,36,53,43,5,2,2,2,1,1,3,2,6
941,1,7,14,60,36,54,64,5,2,2,2,1,1,3,2,6
942,1,3,33,59,30,47,69,5,2,2,2,1,1,3,2,6
943,1,3,35,59,35,38,62,5,2,2,2,1,1,3,2,6
944,4,2,4,58,26,20,22,5,2,2,2,1,1,3,2,6
945,1,9,41,59,40,50,51,5,2,2,2,1,1,3,2,6
946,1,3,40,59,28,56,62,5,2,2,2,1,1,3,2,6
947,1,2,17,58,31,43,41,5,2,2,2,1,1,3,2,6
948,4,8,42,58,34,40,51,5,2,2,2,1,1,3,2,6
949,4,9,34,57,30,42,27,5,2,2,2,1,1,3,2,6
950,7,9,30,58,34,53,41,5,2,2,2,1,1,3,2,6
951,5,12,46,59,44,57,56,5,2,2,2,1,1,3,2,6
952,1,3,4,59,77,97,97,5,2,2,2,1,1,3,2,6
953,4,1,41,59,41,53,55,5,2,2,2,1,1,3,2,6
954,5,12,40,59,41,56,48,5,2,2,2,1,1,3,2,6
955,1,11,27,57,30,34,35,5,2,2,2,1,1,3,2,6
956,7,2,14,74,40,53,36,5,2,2,2,1,1,3,2,6
957,1,2,25,58,20,25,27,5,2,2,2,1,1,3,2,6
958,7,9,33,59,37,39,67,5,2,2,2,1,1,3,2,6
959,1,4,27,58,33,40,57,5,2,2,2,1,1,3,2,6
960,1,2,25,58,20,25,27,5,2,2,2,1,1,3,2,6
961,1,2,25,58,20,25,27,5,2,2,2,1,1,3,2,6
962,1,4,17,57,47,32,42,5,2,2,2,1,1,3,2,6
963,1,2,27,58,2,2,3,5,2,2,2,1,1,3,2,6
964,4,8,28,59,39,50,37,5,2,2,2,1,1,3,2,6
965,1,3,21,57,38,37,27,5,2,2,2,1,1,3,2,6
966,4,9,28,59,27,54,58,5,2,2,2,1,1,3,2,6
967,1,1,21,56,22,23,76,5,2,2,2,1,1,3,2,6
968,1,4,17,58,49,56,46,5,2,2,2,1,1,3,2,6
969,1,4,30,59,34,50,48,5,2,2,2,1,1,3,2,6
970,1,2,18,57,17,22,55,5,2,2,2,1,1,3,2,6
971,1,12,66,58,37,51,53,5,2,2,2,1,1,3,2,6
972,1,3,34,59,37,51,45,5,2,2,2,1,1,3,2,6
973,1,3,34,59,37,53,52,5,2,2,2,1,1,3,2,6
974,1,9,62,59,30,52,62,5,2,2,2,1,1,3,2,6
975,7,9,40,59,40,50,46,5,2,2,2,1,1,3,2,6
976,1,5,43,59,33,38,61,5,2,2,2,1,1,3,2,6
977,5,12,40,84,50,60,50,5,2,2,2,1,1,3,2,6
978,4,2,24,61,28,39,29,5,2,2,2,1,1,3,2,6
979,1,2,26,58,69,83,74,5,2,2,2,1,1,3,2,6
980,5,12,43,59,42,56,49,5,2,2,2,1,1,3,2,6
981,1,4,20,59,40,54,46,5,2,2,2,1,1,3,2,6
982,7,9,40,58,40,53,45,5,2,2,2,1,1,3,2,6
983,4,12,32,58,37,52,53,5,2,2,2,1,1,3,2,6
984,4,9,31,59,36,51,45,5,2,2,2,1,1,3,2,6
985,5,12,60,59,31,44,76,5,2,2,2,1,1,3,2,6
986,1,2,34,59,35,38,62,5,2,2,2,1,1,3,2,6
987,1,2,17,57,17,22,55,5,2,2,2,1,1,3,2,6
988,4,9,22,59,37,31,57,5,2,2,2,1,1,3,2,6
989,1,9,23,58,34,39,40,5,2,2,2,1,1,3,2,6
990,7,12,41,59,43,57,49,5,2,2,2,1,1,3,2,6
991,5,12,42,59,36,41,56,5,2,2,2,1,1,3,2,6
992,1,12,32,59,38,55,44,5,2,2,2,1,1,3,2,6
993,1,3,57,58,44,58,58,5,2,2,2,1,1,3,2,6
994,7,3,30,58,34,53,41,5,2,2,2,1,1,3,2,6
995,5,12,27,59,29,46,54,5,2,2,2,1,1,3,2,6
996,1,3,34,58,34,56,54,5,2,2,2,1,1,3,2,6
997,1,8,29,59,29,56,62,5,2,2,2,1,1,3,2,6
998,1,16,33,62,40,55,56,5,2,2,2,1,1,3,2,6
999,1,3,55,59,32,98,72,5,2,2,2,1,1,3,2,6
1000,1,2,42,59,28,51,68,5,2,2,2,1,1,3,2,6
1001,1,16,23,57,30,32,32,5,2,2,2,1,1,3,2,6
1002,1,1,41,59,36,40,62,5,2,2,2,1,1,3,2,6
1003,1,2,46,59,45,64,57,5,2,2,2,1,1,3,2,6
1004,1,3,35,59,32,52,70,5,2,2,2,1,1,3,2,6
1005,1,3,26,61,33,48,43,5,2,2,2,1,1,3,2,6
1006,1,3,24,58,34,38,58,5,2,2,2,1,1,3,2,6
1007,1,10,33,59,33,57,74,5,2,2,2,1,1,3,2,6
1008,1,4,11,56,33,32,25,5,2,2,2,1,1,3,2,6
1009,1,2,30,59,38,51,45,5,2,2,2,1,1,3,2,6
1010,1,4,11,59,27,41,53,5,2,2,2,1,1,3,2,6
1011,1,2,9,60,38,44,40,5,2,2,2,1,1,3,2,6
1012,7,10,39,59,44,55,51,5,2,2,2,1,1,3,2,6
1013,1,2,34,59,44,54,48,5,2,2,2,1,1,3,2,6
1014,7,2,16,58,31,41,40,5,2,2,2,1,1,3,2,6
1015,7,4,51,58,39,60,45,5,2,2,2,1,1,3,2,6
1016,1,2,7,59,31,43,56,5,2,2,2,1,1,3,2,6
1017,1,4,11,56,34,32,24,5,2,2,2,1,1,3,2,6
1018,1,9,47,59,42,52,52,5,2,2,2,1,1,3,2,6
1019,5,12,44,59,36,35,62,5,2,2,2,1,1,3,2,6
1020,4,1,28,58,34,49,41,5,2,2,2,1,1,3,2,6
1021,1,2,31,59,29,59,55,5,2,2,2,1,1,3,2,6
1022,1,12,56,59,37,49,40,5,2,2,2,1,1,3,2,6
1023,7,2,8,60,6,72,65,5,2,2,2,1,1,3,2,6
1024,1,2,42,59,44,55,57,5,2,2,2,1,1,3,2,6
1025,1,4,28,58,40,15,16,3,1,1,1,2,1,4,2,7
1026,1,4,6,21,37,4,3,3,1,1,1,2,1,4,2,7
1027,1,4,14,57,39,16,8,3,1,1,1,2,1,4,2,7
1028,1,4,8,56,35,40,3,3,1,1,1,2,1,4,2,7
1029,1,3,7,57,44,42,4,3,1,1,1,2,1,4,2,7
1030,1,4,2,27,38,15,2,3,1,1,1,2,1,4,2,7
1031,1,4,33,58,41,15,14,3,1,1,1,2,1,4,2,7
1032,1,3,10,58,39,17,14,3,1,1,1,2,1,4,2,7
1033,1,4,24,13,36,5,2,3,1,1,1,2,1,4,2,7
1034,1,3,12,58,46,4,46,3,1,1,1,2,1,4,2,7
1035,1,4,15,57,40,14,13,3,1,1,1,2,1,4,2,7
1036,1,4,34,58,42,15,16,3,1,1,1,2,1,4,2,7
1037,1,4,2,10,34,4,2,3,1,1,1,2,1,4,2,7
1038,1,4,14,58,34,19,21,3,1,1,1,2,1,4,2,7
1039,1,4,3,12,36,4,2,3,1,1,1,2,1,4,2,7
1040,1,4,3,60,42,33,17,3,1,1,1,2,1,4,2,7
1041,1,4,3,17,29,4,3,3,1,1,1,2,1,4,2,7
1042,1,3,10,58,40,18,16,3,1,1,1,2,1,4,2,7
1043,1,4,31,57,41,15,14,3,1,1,1,2,1,4,2,7
1044,1,4,33,58,41,15,14,3,1,1,1,2,1,4,2,7
1045,1,3,10,58,44,45,5,3,1,1,1,2,1,4,2,7
1046,1,3,1,60,40,40,17,3,1,1,1,2,1,4,2,7
1047,1,4,8,28,2,6,55,3,1,1,1,2,1,4,2,7
1048,1,4,3,39,34,16,2,3,1,1,1,2,1,4,2,7
1049,1,4,3,18,35,13,1,3,1,1,1,2,1,4,2,7
1050,1,4,4,16,38,4,2,3,1,1,1,2,1,4,2,7
1051,1,4,19,59,40,40,11,3,1,1,1,2,1,4,2,7
1052,1,4,3,37,27,3,10,3,1,1,1,2,1,4,2,7
1053,1,4,3,55,38,11,8,3,1,1,1,2,1,4,2,7
1054,1,4,4,15,37,3,3,3,1,1,1,2,1,4,2,7
1055,1,4,2,42,30,15,3,3,1,1,1,2,1,4,2,7
1056,1,3,9,56,36,29,4,3,1,1,1,2,1,4,2,7
1057,1,4,2,6,29,4,2,3,1,1,1,2,1,4,2,7
1058,1,4,4,19,39,3,3,3,1,1,1,2,1,4,2,7
1059,1,17,11,48,41,8,5,3,1,1,1,2,1,4,2,7
1060,1,4,3,29,38,12,2,3,1,1,1,2,1,4,2,7
1061,1,9,6,22,38,4,3,3,1,1,1,2,1,4,2,7
1062,1,4,13,57,33,26,6,3,1,1,1,2,1,4,2,7
1063,1,4,3,14,34,6,2,3,1,1,1,2,1,4,2,7
1064,1,4,13,23,33,26,1,3,1,1,1,2,1,4,2,7
1065,1,4,9,62,27,39,41,3,1,1,1,2,1,4,2,7
1066,1,7,3,30,50,23,1,3,1,1,1,2,1,4,2,7
1067,1,2,10,54,41,8,6,3,1,1,1,2,1,4,2,7
1068,1,2,9,54,41,9,6,3,1,1,1,2,1,4,2,7
1069,1,4,49,59,19,73,18,3,1,1,1,2,1,4,2,7
1070,1,3,11,56,18,32,31,2,1,2,2,2,2,3,2,8
1071,3,9,13,56,20,25,27,2,1,1,2,2,1,3,2,8
1072,5,7,11,56,18,23,34,2,1,2,2,2,2,3,1,8
1073,5,8,1,59,27,25,27,2,1,1,2,2,1,3,2,8
1074,8,3,12,56,18,31,25,2,1,1,2,2,1,3,2,8
1075,3,2,11,56,24,23,24,2,1,1,2,2,1,3,2,8
1076,3,9,11,56,18,23,24,2,1,1,2,2,1,3,2,8
1077,3,9,10,56,18,23,24,2,1,1,2,2,1,3,2,8
1078,3,8,20,57,21,15,33,2,1,1,2,2,1,3,2,8
1079,8,7,14,56,18,31,25,2,1,1,2,2,1,3,2,8
1080,3,9,11,56,23,26,23,2,1,1,2,2,1,3,2,8
1081,3,2,9,54,22,27,27,2,1,1,2,2,1,3,2,8
1082,3,2,11,60,27,31,32,2,1,2,2,2,2,3,2,8
1083,4,1,7,58,23,23,30,2,1,2,2,2,2,3,2,8
1084,3,2,12,56,20,27,23,2,1,1,2,2,1,3,2,8
1085,3,2,11,56,22,32,24,2,1,1,2,2,1,3,2,8
1086,1,2,7,56,25,23,32,2,1,2,2,2,2,3,2,8
1087,3,2,13,56,23,23,22,2,1,1,2,2,1,3,2,8
1088,4,3,7,56,26,32,27,2,1,1,2,2,1,3,2,8
1089,3,9,11,56,16,27,27,2,1,1,2,2,1,3,2,8
1090,3,11,12,56,27,29,26,2,1,1,2,2,1,3,2,8
1091,8,3,9,56,22,27,26,2,1,1,2,2,1,3,2,8
1092,5,6,11,56,28,33,31,2,1,1,2,2,1,3,2,8
1093,3,5,3,56,27,37,39,2,1,1,2,2,1,3,2,8
1094,4,7,8,56,26,34,27,2,1,1,2,2,1,3,2,8
1095,1,7,11,57,37,21,23,2,2,2,2,2,2,3,1,8
1096,3,2,10,56,27,30,27,2,1,1,2,2,1,3,2,8
1097,3,2,10,37,26,27,28,2,1,1,2,2,1,3,2,8
1098,3,2,10,56,25,25,29,2,1,1,2,2,1,3,2,8
1099,3,2,7,59,19,39,32,2,1,1,2,2,1,3,2,8
1100,3,3,14,56,25,31,26,2,1,2,2,2,2,3,2,8
1101,3,2,12,56,27,28,26,2,1,1,2,2,1,3,2,8
1102,3,2,11,56,22,27,28,2,1,1,2,2,1,3,2,8
1103,3,2,11,56,23,26,24,2,1,1,2,2,1,3,2,8
1104,3,13,19,56,26,34,32,2,1,2,2,2,2,3,2,8
1105,5,10,11,56,28,30,24,2,1,2,2,2,2,3,2,8
1106,3,7,14,56,26,30,26,2,1,2,2,2,2,3,2,8
1107,3,11,14,57,28,38,34,2,1,1,2,2,1,3,2,8
1108,1,2,10,57,16,23,52,2,2,2,2,2,2,3,1,8
1109,3,6,9,56,28,33,26,2,1,1,2,2,1,3,2,8
1110,3,3,14,57,24,22,41,2,1,1,2,2,1,3,2,8
1111,4,3,4,56,18,23,40,2,1,2,2,2,2,3,1,8
1112,6,2,6,54,29,20,20,2,1,1,2,2,1,3,2,8
1113,1,3,9,56,28,25,26,2,1,2,2,2,2,3,1,8
1114,3,2,10,56,16,27,25,2,1,1,2,2,1,3,2,8
1115,3,2,11,56,20,30,22,2,1,1,2,2,1,3,2,8
1116,3,9,11,56,19,31,27,2,1,1,2,2,1,3,2,8
1117,4,2,14,57,32,25,29,2,1,1,2,2,1,3,2,8
1118,4,3,8,56,23,32,34,2,1,2,2,2,2,3,2,8
1119,3,9,12,56,26,34,36,2,1,1,2,2,1,3,2,8
1120,3,9,11,56,27,34,36,2,1,1,2,2,1,3,2,8
1121,3,14,20,56,33,42,32,2,1,2,2,2,2,3,2,8
1122,3,6,14,57,32,34,29,2,1,1,2,2,1,3,2,8
1123,3,2,10,56,24,22,26,2,1,1,2,2,1,3,2,8
1124,3,9,12,57,25,32,26,2,1,2,2,2,2,3,1,8
1125,3,9,1,56,26,31,27,2,1,1,2,2,1,3,2,8
1126,3,7,14,57,37,49,44,2,1,1,2,2,1,3,2,8
1127,1,3,8,56,27,24,26,2,1,2,2,2,2,3,1,8
1128,1,2,19,57,32,43,43,2,1,1,2,2,1,3,2,8
1129,3,9,10,56,25,29,27,2,1,1,2,2,1,3,2,8
1130,1,2,4,56,24,25,26,2,1,1,2,2,1,3,2,8
1131,5,3,11,56,22,24,32,2,1,2,2,2,2,3,2,8
1132,6,3,3,52,16,19,22,2,1,1,2,2,1,3,2,8
1133,3,2,14,56,28,32,32,2,1,1,2,2,1,3,2,8
1134,6,2,7,56,20,23,37,2,1,2,2,2,2,3,1,8
1135,3,11,14,56,26,30,26,2,1,2,2,2,2,3,2,8
1136,3,2,12,56,30,40,38,2,1,1,2,2,1,3,2,8
1137,3,2,13,59,26,29,26,2,1,1,2,2,1,3,2,8
1138,1,4,8,56,24,24,25,2,1,2,2,2,2,3,1,8
1139,3,2,12,56,19,31,27,2,1,1,2,2,1,3,2,8
1140,3,2,11,56,16,27,25,2,1,1,2,2,1,3,2,8
1141,8,1,13,56,24,23,28,2,1,1,2,2,1,3,2,8
1142,4,3,10,56,19,21,48,2,1,2,2,2,2,3,1,8
1143,3,2,11,56,27,31,28,2,1,1,2,2,1,3,2,8
1144,3,2,9,58,22,20,27,2,1,1,2,2,1,3,2,8
1145,5,2,11,55,32,43,28,2,1,2,2,2,2,3,2,8
1146,3,2,12,56,23,28,28,2,1,1,2,2,1,3,2,8
1147,1,2,10,57,31,24,25,2,1,2,2,2,2,3,1,8
1148,3,2,14,56,16,27,25,2,1,1,2,2,1,3,2,8
1149,3,9,10,56,32,40,29,2,1,2,2,2,2,3,2,8
1150,3,9,25,58,29,40,40,2,1,1,2,2,1,3,2,8
1151,3,2,11,56,18,23,32,2,1,1,2,2,1,3,2,8
1152,3,3,15,57,23,32,27,2,1,1,2,2,1,3,2,8
1153,3,7,9,56,26,23,27,2,1,1,2,2,1,3,2,8
1154,3,2,13,56,27,30,27,2,1,1,2,2,1,3,2,8
1155,3,8,1,56,29,32,29,2,1,1,2,2,1,3,2,8
1156,3,2,11,55,27,30,23,2,1,1,2,2,1,3,2,8
1157,3,9,13,56,34,40,29,2,1,1,2,2,1,3,2,8
1158,3,2,11,56,16,20,27,2,1,1,2,2,1,3,2,8
1159,3,9,15,56,38,41,32,2,1,1,2,2,1,3,2,8
1160,3,2,10,56,17,30,27,2,1,1,2,2,1,3,2,8
1161,3,2,9,56,32,30,22,2,1,1,2,2,1,3,2,8
1162,3,2,11,56,20,29,24,2,1,1,2,2,1,3,2,8
1163,3,9,7,55,25,25,24,2,1,1,2,2,1,3,2,8
1164,3,2,14,55,22,26,28,2,1,1,2,2,1,3,2,8
1165,3,9,11,56,19,21,22,2,1,1,2,2,1,3,2,8
1166,3,2,11,56,16,27,25,2,1,1,2,2,1,3,2,8
1167,3,10,14,56,26,27,27,2,1,2,2,2,2,3,2,8
1168,3,2,3,57,25,24,23,2,1,1,2,2,1,3,2,8
1169,3,2,11,56,28,29,27,2,1,1,2,2,1,3,2,8
1170,3,9,12,56,31,39,33,2,1,1,2,2,1,3,2,8
1171,1,2,9,56,26,25,27,2,1,2,2,2,2,3,1,8
1172,3,1,8,56,25,24,23,2,1,1,2,2,1,3,2,8
1173,3,2,12,56,46,71,23,2,1,1,2,2,1,3,2,8
1174,3,2,12,56,23,26,24,2,1,1,2,2,1,3,2,8
1175,3,3,11,57,17,21,30,2,1,1,2,2,1,3,2,8
1176,3,16,11,56,22,38,26,2,1,1,2,2,1,3,2,8
1177,3,2,11,56,29,30,28,2,1,1,2,2,1,3,2,8
1178,3,2,4,58,18,22,33,2,1,1,2,2,1,3,2,8
1179,3,2,12,56,30,40,38,2,1,1,2,2,1,3,2,8
1180,3,2,4,56,31,40,34,2,1,1,2,2,1,3,2,8
1181,3,2,10,58,24,27,21,2,1,1,2,2,1,3,2,8
1182,4,8,8,56,23,22,46,2,1,2,2,2,2,3,2,8
1183,3,9,9,56,24,24,28,2,1,1,2,2,1,3,2,8
1184,3,2,11,58,23,26,27,2,1,1,2,2,1,3,2,8
1185,3,2,10,56,30,34,35,2,1,1,2,2,1,3,2,8
1186,3,9,12,56,29,27,32,2,1,1,2,2,1,3,2,8
1187,1,14,11,57,34,26,28,2,1,1,2,2,1,3,2,8
1188,6,2,7,57,20,25,47,2,1,2,2,2,2,3,1,8
1189,3,7,10,56,28,26,27,2,1,1,2,2,1,3,2,8
1190,1,11,11,56,33,31,25,2,1,2,2,2,2,3,1,8
1191,3,9,11,56,23,26,25,2,1,1,2,2,1,3,2,8
1192,3,2,11,56,16,20,27,2,1,1,2,2,1,3,2,8
1193,3,2,11,56,19,23,24,2,1,1,2,2,1,3,2,8
1194,3,2,12,56,23,26,24,2,1,1,2,2,1,3,2,8
1195,3,2,10,59,23,28,27,2,1,1,2,2,1,3,2,8
1196,8,6,11,60,27,35,29,2,1,1,2,2,1,3,2,8
1197,3,2,14,56,30,27,29,2,1,1,2,2,1,3,2,8
1198,3,1,12,56,23,26,23,2,1,1,2,2,1,3,2,8
1199,4,10,8,56,26,31,26,2,1,2,2,2,2,3,2,8
1200,3,2,10,56,33,35,31,2,1,1,2,2,1,3,2,8
1201,3,9,11,58,17,29,28,2,1,1,2,2,1,3,2,8
1202,3,2,11,58,24,25,24,2,1,1,2,2,1,3,2,8
1203,3,7,10,57,21,30,27,2,1,1,2,2,1,3,2,8
1204,3,2,13,56,27,29,26,2,1,1,2,2,1,3,2,8
1205,5,8,15,56,31,40,28,2,1,1,2,2,1,3,2,8
1206,3,3,15,56,33,40,30,2,1,2,2,2,2,3,2,8
1207,3,2,13,60,29,32,31,2,1,1,2,2,1,3,2,8
1208,3,2,11,56,23,26,24,2,1,1,2,2,1,3,2,8
1209,1,3,10,56,18,23,40,2,1,2,2,2,2,3,1,8
1210,3,2,10,56,28,26,28,2,1,1,2,2,1,3,2,8
1211,3,7,15,57,20,38,29,2,1,1,2,2,1,3,2,8
1212,6,2,9,56,27,25,24,2,1,1,2,2,1,3,2,8
1213,6,3,6,55,17,22,45,2,1,2,2,2,2,3,1,8
1214,8,2,9,56,46,71,23,2,1,1,2,2,1,3,2,8
1215,1,2,12,56,34,23,25,2,1,2,2,2,2,3,1,8
1216,1,3,25,76,72,65,21,1,1,1,2,2,1,2,2,9
1217,1,3,25,78,74,71,21,1,1,1,2,2,1,2,2,9
1218,1,8,54,61,66,80,26,1,1,2,2,2,2,2,2,9
1219,1,3,26,76,66,79,19,1,1,1,2,2,1,2,2,9
1220,1,3,53,97,88,91,34,1,1,1,2,2,1,2,2,9
1221,1,2,40,60,47,13,96,1,1,1,2,2,1,2,2,9
1222,1,3,27,75,66,58,22,1,1,1,2,2,1,2,2,9
1223,1,2,65,63,82,66,21,1,1,2,2,2,2,2,2,9
1224,1,2,18,76,16,66,94,1,1,1,2,2,1,2,2,9
1225,1,2,11,62,12,50,83,1,1,1,2,2,1,2,2,9
1226,1,2,21,61,38,54,16,1,1,1,2,2,1,2,2,9
1227,1,2,27,81,78,83,20,1,1,1,2,2,1,2,2,9
1228,1,2,35,71,55,71,16,1,1,1,2,2,1,1,2,9
1229,1,3,16,57,15,51,12,1,1,1,2,2,1,2,2,9
1230,1,7,61,85,82,79,24,1,1,2,2,2,2,2,2,9
1231,1,3,4,60,41,17,32,1,1,1,2,2,1,2,2,9
1232,1,1,19,78,64,71,24,1,1,1,2,2,1,2,2,9
1233,1,2,24,61,44,66,10,1,1,1,2,2,1,1,2,9
1234,1,3,49,63,60,66,42,1,1,2,2,2,2,2,2,9
1235,1,2,60,87,83,75,26,1,1,1,2,2,1,2,2,9
1236,7,2,43,82,76,76,23,1,1,2,2,2,2,2,2,9
1237,1,2,50,81,79,75,21,1,1,1,2,2,1,2,2,9
1238,1,3,36,75,65,71,18,1,1,1,2,2,1,1,2,9
1239,1,3,82,98,87,84,45,1,1,2,2,2,2,2,2,9
1240,1,2,27,69,73,62,12,1,1,1,2,2,1,2,2,9
1241,1,2,30,67,48,62,17,1,1,1,2,2,1,2,2,9
1242,1,3,56,76,62,91,16,1,1,1,2,2,1,2,2,9
1243,1,2,51,60,50,74,20,1,1,2,2,2,2,2,2,9
1244,1,2,14,72,14,57,91,1,1,1,2,2,1,2,2,9
1245,1,2,19,69,67,57,15,1,1,1,2,2,1,2,2,9
1246,1,3,56,61,62,60,6,1,1,1,2,2,1,2,2,9
1247,1,2,12,61,47,40,19,1,1,1,2,2,1,2,2,9
1248,1,2,30,80,26,51,88,1,1,1,2,2,1,2,2,9
1249,1,14,27,72,76,62,13,1,1,1,2,2,1,2,2,9
1250,1,3,36,62,44,66,11,1,1,1,2,2,1,1,2,9
1251,1,2,30,73,60,55,21,1,1,2,2,2,2,2,2,9
1252,1,3,36,83,23,64,95,1,1,1,2,2,1,2,2,9
1253,1,2,20,77,72,75,20,1,1,1,2,2,1,2,2,9
1254,1,2,33,68,51,74,15,1,1,1,2,2,1,1,2,9
1255,1,2,73,82,60,27,81,1,1,2,2,2,2,2,2,9
1256,1,3,25,58,38,84,12,1,1,1,2,2,1,2,2,9
1257,1,3,37,58,41,62,4,1,1,1,2,2,1,2,2,9
1258,1,3,46,82,80,81,22,1,1,1,2,2,1,2,2,9
1259,1,2,34,79,79,70,21,1,1,1,2,2,1,1,2,9
1260,1,2,5,58,48,32,8,1,1,1,2,2,1,2,2,9
1261,1,3,32,82,54,80,32,1,1,1,2,2,1,2,2,9
1262,1,2,30,69,60,51,18,1,1,1,2,2,1,2,2,9
1263,1,3,32,62,73,69,19,1,1,1,2,2,1,2,2,9
1264,1,2,12,58,26,34,21,1,1,1,2,2,1,2,2,9
1265,1,3,20,57,77,72,22,1,1,1,2,2,1,2,2,9
1266,1,2,32,81,60,51,41,1,1,1,2,2,1,2,2,9
1267,1,1,43,67,40,89,49,1,1,2,2,2,2,2,2,9
1268,1,3,22,71,69,64,14,1,1,1,2,2,1,2,2,9
1269,1,3,33,61,69,64,16,1,1,1,2,2,1,1,2,9
1270,1,3,68,85,89,77,22,1,1,1,2,2,1,1,2,9
1271,1,2,66,83,60,82,29,1,1,2,2,2,2,2,2,9
1272,1,4,41,67,44,66,17,1,1,1,2,2,1,2,2,9
1273,1,8,36,82,75,73,25,1,1,1,2,2,1,2,2,9
1274,1,4,53,61,72,60,29,1,1,2,2,2,2,2,2,9
1275,1,3,71,75,68,63,19,1,1,1,2,2,1,1,2,9
1276,1,2,69,59,84,73,26,1,1,1,2,2,1,2,2,9
1277,1,2,46,82,80,81,22,1,1,1,2,2,1,2,2,9
1278,1,3,78,75,70,77,16,1,1,1,2,2,1,2,2,9
1279,1,4,32,61,38,57,14,1,1,1,2,2,1,2,2,9
1280,1,2,54,75,54,63,26,1,1,2,2,2,2,2,2,9
1281,1,4,24,67,58,54,17,1,1,1,2,2,1,2,2,9
1282,1,3,38,61,30,25,22,1,1,2,2,2,2,2,2,9
1283,1,3,20,76,70,72,19,1,1,1,2,2,1,2,2,9
1284,1,2,74,59,55,88,18,1,1,1,2,2,1,1,2,9
1285,1,3,49,74,56,84,16,1,1,2,2,2,2,2,2,9
1286,1,2,59,74,46,68,24,1,1,2,2,2,2,2,2,9
1287,1,2,33,97,86,84,41,1,1,2,2,2,2,2,2,9
1288,1,1,60,85,46,87,37,1,1,2,2,2,2,2,2,9
1289,1,2,61,70,63,64,14,1,1,1,2,2,1,2,2,9
1290,1,5,71,89,77,77,32,1,1,1,2,2,1,2,2,9
1291,3,2,24,80,69,66,26,1,1,1,2,2,1,2,2,9
1292,1,3,65,74,60,65,19,1,1,1,2,2,1,2,2,9
1293,1,4,56,75,80,77,14,1,1,2,2,2,2,2,2,9
1294,1,2,90,80,52,75,31,1,1,2,2,2,2,2,2,9
1295,1,3,36,67,46,96,26,1,1,1,2,2,1,2,2,9
1296,1,2,42,72,62,55,19,1,1,1,2,2,1,2,2,9
1297,7,3,1,74,71,13,78,1,1,1,2,2,1,1,2,9
1298,1,2,67,91,69,83,36,1,1,2,2,2,2,2,2,9
1299,1,2,31,86,68,66,34,1,1,1,2,2,1,2,2,9
1300,1,3,72,59,62,91,10,1,1,2,2,2,2,2,2,9
1301,1,3,33,80,68,83,21,1,1,1,2,2,1,2,2,9
1302,1,3,28,73,70,66,15,1,1,1,2,2,1,2,2,9
1303,1,3,14,67,57,51,18,1,1,1,2,2,1,2,2,9
1304,1,1,79,62,86,87,17,1,1,2,2,2,2,2,2,9
1305,1,3,34,100,69,100,67,1,1,1,2,2,1,1,2,9
1306,1,3,77,77,67,76,20,1,1,1,2,2,1,2,2,9
1307,1,2,49,60,82,75,24,1,1,1,2,2,1,2,2,9
1308,1,2,65,63,81,80,7,1,1,2,2,2,2,2,2,9
1309,1,2,46,79,78,67,21,1,1,1,2,2,1,2,2,9
1310,1,2,7,61,55,49,10,1,1,1,2,2,1,2,2,9
1311,1,3,62,83,47,76,41,1,1,2,2,2,2,2,2,9
1312,1,2,25,75,41,94,21,1,1,1,2,2,1,1,2,9
1313,1,2,25,81,72,71,26,1,1,1,2,2,1,2,2,9
1314,1,3,45,93,82,82,31,1,1,1,2,2,1,2,2,9
1315,1,2,19,78,68,65,23,1,1,1,2,2,1,2,2,9
1316,5,3,9,59,37,39,22,1,1,2,2,2,2,2,2,9
1317,1,3,49,74,56,84,16,1,1,2,2,2,2,2,2,9
1318,1,2,65,84,58,83,32,1,1,2,2,2,2,2,2,9
1319,1,3,38,73,77,75,12,1,1,1,2,2,1,1,2,9
1320,1,2,34,78,74,72,21,1,1,1,2,2,1,2,2,9
1321,1,2,65,92,85,85,27,1,1,2,2,2,2,2,2,9
1322,1,3,1,58,48,31,6,1,1,1,2,2,1,2,2,9
1323,1,3,20,69,68,58,14,1,1,1,2,2,1,2,2,9
1324,1,3,81,60,65,92,14,1,1,2,2,2,2,2,2,9
1325,1,3,47,89,80,66,34,1,1,2,2,2,2,2,2,9
1326,1,3,62,66,44,66,22,1,1,2,2,2,2,2,2,9
1327,1,2,57,90,85,75,31,1,1,1,2,2,1,2,2,9
1328,1,8,56,60,62,64,17,1,1,1,2,2,1,2,2,9
1329,1,2,53,77,71,89,16,1,1,1,2,2,1,1,2,9
1330,1,2,89,82,80,64,26,1,1,1,2,2,1,2,2,9
1331,1,2,32,60,74,64,26,1,1,1,2,2,1,2,2,9
1332,1,2,26,83,77,77,24,1,1,1,2,2,1,2,2,9
1333,1,2,20,61,11,49,81,1,1,1,2,2,1,2,2,9
1334,1,3,43,95,44,66,74,1,1,1,2,2,1,1,2,9
1335,1,4,56,63,47,72,18,1,1,2,2,2,2,2,2,9
1336,1,3,42,62,51,53,13,1,1,1,2,2,1,2,2,9
